CNN,ST_NAMES,LAT,LONG
25495000,"['REDFIELD ALY', 'FILBERT ST']",37.80068445,-122.4148762
25497000,"['TAYLOR ST', 'VALPARAISO ST']",37.80122505,-122.4143978
25498000,"['TAYLOR ST', 'GREENWICH ST']",37.80168858,-122.4144923
25499000,"['JONES ST', 'VALPARAISO ST']",37.80101306,-122.416038
25500000,"['ROACH ST', 'VALPARAISO ST']",37.80116517,-122.4148552
25501000,"['ROACH ST', 'GREENWICH ST']",37.80163063,-122.4149501
25504000,"['JONES ST', 'GREENWICH ST']",37.80148086,-122.416133
25505000,"['GREEN ST', 'HAMLIN ST']",37.79839486,-122.4178293
25508000,"['LEAVENWORTH ST', 'MACONDRAY LN']",37.79894191,-122.4173125
25509000,"['UNION ST', 'LEAVENWORTH ST']",37.79941351,-122.4173855
25510000,"['HAVENS ST', 'LEAVENWORTH ST']",37.79990626,-122.4174925
25511000,"['WARNER PL', 'HYDE ST']",37.79889757,-122.4189879
25512000,"['UNION ST', 'HYDE ST']",37.79919844,-122.4190488
25513000,"['UNION ST', 'SHARP PL']",37.79930481,-122.4182264
25517000,"['LEAVENWORTH ST', 'FILBERT ST']",37.80034079,-122.417587
25518000,"['LEAVENWORTH ST', 'GREENWICH ST']",37.80126735,-122.4177986
25519000,"['LURMONT TER', 'LEAVENWORTH ST']",37.80170675,-122.4178775
25520000,"['TAYLOR ST', 'LOMBARD ST']",37.80262115,-122.4146812
25521000,"['JONES ST', 'LOMBARD ST']",37.80241083,-122.4163244
25522000,"['TAYLOR ST', 'WATER ST']",37.80420516,-122.4150007
25523000,"['TAYLOR ST', 'FRANCISCO ST']",37.80448098,-122.4150523
25524000,"['TAYLOR ST', 'BAY ST']",37.80541717,-122.4152415
25525000,"['FRANCISCO ST', 'COLUMBUS AVE']",37.80435595,-122.4160514
25526000,"['COLUMBUS AVE', 'HOUSTON ST']",37.80393651,-122.4154459
25527000,"['JONES ST', 'CHESTNUT ST']",37.80334797,-122.4165108
25528000,"['JONES ST', 'FRANCISCO ST']",37.80427682,-122.4166963
25529000,"['JONES ST', 'HOUSTON ST']",37.80382301,-122.4166048
25530000,"['LEAVENWORTH ST', 'LOMBARD ST']",37.80220131,-122.4179662
25531000,"['CHESTNUT ST', 'LEAVENWORTH ST']",37.8031354,-122.4181511
25532000,"['FRANCISCO ST', 'BRET HARTE TER']",37.80417781,-122.4174839
25533000,"['BAY ST', 'COLUMBUS AVE']",37.80516965,-122.4172262
25534000,"['COLUMBUS AVE', 'JONES ST']",37.80488716,-122.4168183
25535000,"['JONES ST', 'BAY ST']",37.80521187,-122.4168877
25536000,"['LEAVENWORTH ST', 'BAY ST']",37.80499904,-122.4185306
25538000,"['HYDE ST', 'DELGADO PL']",37.79856539,-122.4189207
25539000,"['EASTMAN ST', 'GREEN ST']",37.79813406,-122.4198923
25541000,"['RUSSELL ST', 'EASTMAN ST']",37.7985946,-122.4199857
25542000,"['HYDE ST', 'RUSSELL ST']",37.79872739,-122.4189535
25543000,"['HYDE ST', 'HASTINGS TER']",37.79950183,-122.4191095
25545000,"['EASTMAN ST', 'UNION ST']",37.79906919,-122.4200856
25547000,"['EASTMAN ST', 'ROCKLAND ST']",37.79877173,-122.4200216
25548000,"['EASTMAN ST', 'ALLEN ST']",37.79935015,-122.4201423
25549000,"['LARKIN ST', 'UNION ST']",37.79897106,-122.4206888
25550000,"['UNION ST', 'MOORE PL']",37.79903669,-122.4203463
25553000,"['HYDE ST', 'FILBERT ST']",37.80013394,-122.4192329
25555000,"['GREENWICH ST', 'SOUTHARD PL']",37.80110683,-122.4190716
25557000,"['LARKIN ST', 'GREENWICH ST']",37.80083381,-122.4210633
25558000,"['GREENWICH ST', 'HYDE ST']",37.80106221,-122.4194254
25559000,"['LARKIN ST', 'ROCKLAND ST']",37.79869305,-122.4206332
25561000,"['LARKIN ST', 'FILBERT ST']",37.79990244,-122.4208826
25562000,"['GREEN ST', 'POLK ST']",37.79782495,-122.4221478
25563000,"['POLK ST', 'UNION ST']",37.79876158,-122.4223369
25564000,"['FILBERT ST', 'POLK ST']",37.79969367,-122.4225252
25565000,"['LOMBARD ST', 'HYDE ST']",37.80199486,-122.419614
25566000,"['LOMBARD ST', 'LARKIN ST']",37.80175842,-122.4212576
25567000,"['LARKIN ST', 'CHESTNUT ST']",37.80269492,-122.4214804
25568000,"['MONTCLAIR TER', 'LOMBARD ST']",37.80211854,-122.4190034
25569000,['CHESTNUT ST'],37.80302147,-122.4190503
25570000,"['HYDE ST', 'CHESTNUT ST']",37.80292683,-122.4197973
25571000,"['FRANCISCO ST', 'HYDE ST']",37.80389039,-122.4199934
25572000,"['LEAVENWORTH ST', 'FRANCISCO ST']",37.80407002,-122.4183413
25573000,"['NORTH POINT ST', 'COLUMBUS AVE']",37.80597737,-122.4183807
25574000,"['HYDE ST', 'NORTH POINT ST']",37.80572026,-122.420369
25575000,"['NORTH POINT ST', 'LEAVENWORTH ST']",37.80593152,-122.4187183
25576000,"['COLUMBUS AVE', 'LEAVENWORTH ST']",37.80624125,-122.4187819
25577000,"['HYDE ST', 'BAY ST']",37.80479031,-122.4201781
25578000,"['HYDE ST', 'BERGEN ALY']",37.80523676,-122.4202698
25579000,"['CHESTNUT ST', 'CULEBRA TER']",37.80256133,-122.4225269
25581000,"['LARKIN ST', 'FRANCISCO ST']",37.80350296,-122.4216263
25583000,"['LARKIN ST', 'BAY ST']",37.8045649,-122.4218153
25586000,"['BEACH ST', 'LARKIN ST']",37.80643636,-122.4221962
25589000,"['LARKIN ST', 'NORTH POINT ST']",37.80549665,-122.4220068
25591000,"['BEACH ST', 'TAYLOR ST']",37.80727587,-122.4156164
25592000,"['NORTH POINT ST', 'TAYLOR ST']",37.80634343,-122.4154316
25593000,"['NORTH POINT ST', 'JONES ST']",37.80614125,-122.4170773
25594000,"['JEFFERSON ST', 'TAYLOR ST']",37.80821405,-122.4158024
25595000,"['JONES ST', 'BEACH ST']",37.80707251,-122.4172606
25596000,"['JEFFERSON ST', 'JONES ST']",37.80801332,-122.4174459
25597000,"['BEACH ST', 'LEAVENWORTH ST']",37.80686303,-122.418908
25598000,"['BEACH ST', 'COLUMBUS AVE']",37.80678011,-122.4195772
25599000,"['LEAVENWORTH ST', 'JEFFERSON ST', 'RICHARD HENRY DANA PL']",37.80780312,-122.4190861
25600000,"['JEFFERSON ST', 'HYDE ST']",37.80759011,-122.4207433
25602000,"['GUERRERO ST', '25TH ST']",37.75037224,-122.4227256
25603000,"['24TH ST', 'GUERRERO ST']",37.75197163,-122.4228788
25604000,"['FAIR OAKS ST', '25TH ST']",37.75030448,-122.4238299
25605000,"['24TH ST', 'FAIR OAKS ST']",37.75191129,-122.4239884
25606000,"['ELIZABETH ST', 'GUERRERO ST']",37.75277762,-122.4229096
25607000,"['GUERRERO ST', '23RD ST']",37.75356918,-122.4230285
25608000,"['FAIR OAKS ST', '23RD ST']",37.75350308,-122.4241362
25609000,"['CLIPPER ST', 'DOLORES ST']",37.7494349,-122.424923
25610000,"['25TH ST', 'DOLORES ST']",37.75023272,-122.4249992
25611000,"['CLIPPER ST', 'CHURCH ST']",37.74929572,-122.4272
25612000,"['JERSEY ST', 'CHATTANOOGA ST']",37.75096239,-122.4262507
25613000,"['DOLORES ST', 'JERSEY ST']",37.75103315,-122.4250757
25614000,"['DOLORES ST', '24TH ST']",37.75184178,-122.4251525
25615000,"['QUANE ST', '23RD ST']",37.75347052,-122.4246675
25616000,"['24TH ST', 'QUANE ST']",37.75187957,-122.4245198
25617000,"['23RD ST', 'DOLORES ST']",37.75343159,-122.4253026
25618000,"['24TH ST', 'MERSEY ST']",37.75180345,-122.4257945
25619000,"['CHATTANOOGA ST', '24TH ST']",37.7517713,-122.4263329
25620000,"['23RD ST', 'CHATTANOOGA ST']",37.75335955,-122.4264779
25622000,"['GUERRERO ST', 'ALVARADO ST']",37.7543752,-122.4230621
25623000,"['22ND ST', 'GUERRERO ST']",37.75516979,-122.423181
25624000,"['AMES ST', '22ND ST']",37.75513652,-122.4237572
25625000,"['23RD ST', 'AMES ST']",37.75353503,-122.4236008
25626000,"['22ND ST', 'FAIR OAKS ST']",37.75510576,-122.4242898
25627000,"['GUERRERO ST', '21ST ST']",37.75676878,-122.4233306
25628000,"['AMES ST', '21ST ST']",37.7567337,-122.4239132
25629000,"['21ST ST', 'FAIR OAKS ST']",37.75670182,-122.4244427
25630000,"['QUANE ST', '22ND ST']",37.75507498,-122.4248227
25631000,"['22ND ST', 'DOLORES ST']",37.75502908,-122.4254572
25632000,"['23RD ST', 'MERSEY ST']",37.75339223,-122.4259448
25634000,"['QUANE ST', '21ST ST']",37.75666964,-122.4249769
25635000,"['21ST ST', 'DOLORES ST']",37.75663138,-122.4256122
25636000,"['CHURCH ST', '25TH ST']",37.75009698,-122.4272774
25637000,"['VICKSBURG ST', '25TH ST']",37.75003072,-122.4283892
25638000,"['JERSEY ST', 'CHURCH ST']",37.7508959,-122.4273546
25639000,"['CHURCH ST', '24TH ST']",37.75170473,-122.4274374
25640000,"['CHURCH ST', 'ELIZABETH ST']",37.75244983,-122.4275033
25641000,"['CHURCH ST', '23RD ST']",37.75329179,-122.4275832
25642000,"['23RD ST', 'NELLIE ST']",37.75325691,-122.4281653
25643000,"['NELLIE ST', 'ELIZABETH ST']",37.75241467,-122.4280818
25644000,"['CLIPPER ST', 'SANCHEZ ST']",37.74915785,-122.4294228
25645000,"['SANCHEZ ST', '25TH ST']",37.7499645,-122.4295001
25646000,"['VICKSBURG ST', 'JERSEY ST']",37.75082897,-122.4284657
25647000,"['24TH ST', 'VICKSBURG ST']",37.7516378,-122.4285478
25648000,"['SANCHEZ ST', 'JERSEY ST']",37.75076202,-122.4295765
25649000,"['SANCHEZ ST', '24TH ST']",37.75157085,-122.4296587
25650000,"['VICKSBURG ST', 'ELIZABETH ST']",37.75238229,-122.4286146
25651000,"['VICKSBURG ST', '23RD ST']",37.75322514,-122.4286954
25652000,"['ELIZABETH ST', 'BLANCHE ST']",37.75234932,-122.4291569
25653000,"['23RD ST', 'BLANCHE ST']",37.75319286,-122.4292341
25654000,"['SANCHEZ ST', 'ELIZABETH ST']",37.752362,-122.4297313
25655000,"['SANCHEZ ST', '23RD ST']",37.75315847,-122.4298078
25656000,"['CHATTANOOGA ST', '22ND ST']",37.75496227,-122.426634
25657000,"['SEVERN ST', '23RD ST']",37.75332611,-122.4270233
25659000,"['22ND ST', 'CHURCH ST']",37.75489672,-122.4277356
25661000,"['CHATTANOOGA ST', '21ST ST']",37.75656061,-122.4267872
25662000,"['HILL ST', 'CHURCH ST']",37.75569022,-122.4278131
25663000,"['21ST ST', 'CHURCH ST']",37.75649407,-122.4278916
25664000,"['VICKSBURG ST', '22ND ST']",37.75483209,-122.4288494
25666000,"['SANCHEZ ST', 'ALVARADO ST']",37.75395687,-122.4298844
25667000,"['SANCHEZ ST', '22ND ST']",37.75476123,-122.4299617
25668000,"['HILL ST', 'SANCHEZ ST']",37.75555615,-122.430038
25669000,"['SANCHEZ ST', '21ST ST']",37.75636008,-122.4301152
25670000,"['DOLORES ST', 'LIBERTY ST']",37.75742967,-122.4256895
25671000,"['GUERRERO ST', '20TH ST']",37.75836455,-122.4234885
25672000,"['LINDA ST', '19TH ST']",37.76001342,-122.4228794
25674000,"['LINDA ST', '18TH ST']",37.76161712,-122.4229553
25675000,"['CUMBERLAND ST', 'GUERRERO ST']",37.75916423,-122.4236129
25676000,"['19TH ST', 'GUERRERO ST']",37.75996738,-122.4236413
25677000,"['GUERRERO ST', '18TH ST']",37.76156567,-122.4238007
25678000,"['LIBERTY ST', 'CHURCH ST']",37.75729224,-122.4279696
25679000,"['DOLORES ST', '20TH ST']",37.75822683,-122.4257668
25680000,"['OAKWOOD ST', '18TH ST']",37.76149116,-122.4250249
25681000,"['19TH ST', 'OAKWOOD ST']",37.75989352,-122.4248632
25682000,"['CUMBERLAND ST', 'DOLORES ST']",37.7590294,-122.4258434
25683000,"['19TH ST', 'DOLORES ST']",37.75982961,-122.4259203
25684000,"['DOLORES ST', '18TH ST']",37.76142713,-122.4260765
25685000,"['18TH ST', 'DEARBORN ST']",37.7616281,-122.4227749
25686000,"['BIRD ST', 'DEARBORN ST']",37.76222913,-122.4229799
25687000,"['17TH ST', 'DEARBORN ST']",37.76322118,-122.4230749
25689000,"['DORLAND ST', 'GUERRERO ST']",37.76234101,-122.4239266
25690000,"['17TH ST', 'GUERRERO ST']",37.76316782,-122.4239592
25691000,"['DOLORES ST', 'DORLAND ST']",37.76216036,-122.426146
25692000,"['17TH ST', 'ALBION ST']",37.76324332,-122.4226987
25693000,"['ALBION ST', 'CAMP ST']",37.76403892,-122.4227749
25695000,"['ALBION ST', '16TH ST']",37.76485895,-122.4228534
25698000,"['GUERRERO ST', '16TH ST']",37.76478345,-122.4241027
25699000,"['ALBION ST', '16TH ST']",37.7648433,-122.4231124
25700000,"['CAMP ST', 'GUERRERO ST']",37.763966,-122.4239816
25701000,"['15TH ST', 'GUERRERO ST']",37.76640577,-122.4242581
25702000,"['DOLORES ST', 'DOLORES TER']",37.76263136,-122.4261043
25703000,"['DOLORES ST', '17TH ST']",37.76303087,-122.4262285
25704000,"['SPENCER ST', '16TH ST']",37.76475494,-122.4245744
25705000,"['CHULA LN', 'DOLORES ST']",37.76397,-122.4263175
25706000,"['16TH ST', 'DOLORES ST']",37.76464569,-122.4263817
25708000,"['CHURCH ST', '20TH ST']",37.75808876,-122.4280502
25709000,"['CHURCH ST', 'CUMBERLAND ST']",37.7588905,-122.4281263
25710000,"['19TH ST', 'CHURCH ST']",37.75969162,-122.4282023
25711000,"['CHURCH ST', 'HANCOCK ST']",37.76049101,-122.4282782
25712000,"['CHURCH ST', '18TH ST']",37.76128957,-122.4283541
25713000,"['20TH ST', 'SANCHEZ ST']",37.75795456,-122.4302685
25714000,"['SANCHEZ ST', 'LIBERTY ST']",37.75715468,-122.4302602
25715000,"['NOE ST', '20TH ST']",37.75782051,-122.4324842
25716000,"['SANCHEZ ST', 'CUMBERLAND ST']",37.758756,-122.4303444
25718000,"['SANCHEZ ST', '19TH ST']",37.75955746,-122.4304203
25719000,"['SANCHEZ ST', 'HANCOCK ST']",37.7603573,-122.430497
25720000,"['SANCHEZ ST', '18TH ST']",37.76115548,-122.4305736
25721000,"['ABBEY ST', '17TH ST']",37.76297284,-122.4271669
25722000,"['CHURCH ST', 'DORLAND ST']",37.76208769,-122.4284312
25723000,"['CHURCH ST', '17TH ST']",37.76288987,-122.4285087
25724000,"['LANDERS ST', '16TH ST']",37.76457442,-122.4275604
25725000,"['CHULA LN', 'CHURCH ST']",37.76357633,-122.4285751
25726000,"['16TH ST', 'CHURCH ST']",37.76450761,-122.4286651
25727000,"['15TH ST', 'CHURCH ST']",37.76613001,-122.4288191
25728000,"['16TH ST', 'HARLOW ST']",37.76446148,-122.4294279
25730000,"['15TH ST', 'SHARON ST']",37.76606306,-122.4299261
25731000,"['SHARON ST', '16TH ST']",37.76444075,-122.4297706
25732000,"['DEHON ST', '16TH ST']",37.76441974,-122.4301179
25734000,"['CLIPPER ST', 'NOE ST']",37.74902821,-122.4316396
25735000,"['25TH ST', 'NOE ST']",37.74982978,-122.4317169
25736000,"['CASTRO ST', 'CLIPPER ST']",37.74889597,-122.4338511
25737000,"['NOE ST', 'JERSEY ST']",37.75062834,-122.431794
25738000,"['24TH ST', 'NOE ST']",37.75143716,-122.4318767
25739000,"['CASTRO ST', 'JERSEY ST']",37.75049492,-122.4340065
25740000,"['NOE ST', 'ELIZABETH ST']",37.75222572,-122.4319468
25741000,"['NOE ST', '23RD ST']",37.75302491,-122.4320236
25742000,"['CASTRO ST', 'ELIZABETH ST']",37.75209211,-122.4341628
25743000,"['CASTRO ST', '25TH ST']",37.74969581,-122.4339291
25744000,"['CASTRO ST', '24TH ST']",37.75130373,-122.4340895
25745000,"['23RD ST', 'CASTRO ST']",37.75289128,-122.4342398
25746000,"['NOE ST', 'ALVARADO ST']",37.75382331,-122.4321002
25747000,"['22ND ST', 'NOE ST']",37.75462767,-122.4321775
25748000,"['HILL ST', 'NOE ST']",37.75542258,-122.4322538
25749000,"['NOE ST', '21ST ST']",37.75622652,-122.4323311
25750000,"['CASTRO ST', 'HILL ST']",37.75528897,-122.4344697
25751000,"['RAYBURN ST', '21ST ST']",37.75626032,-122.4317703
25752000,"['ALVARADO ST', 'CASTRO ST']",37.75368966,-122.4343167
25753000,"['22ND ST', 'CASTRO ST']",37.75449401,-122.4343941
25754000,"['CASTRO ST', '21ST ST']",37.75609296,-122.4345461
25755000,"['LIBERTY ST', 'CASTRO ST']",37.7568869,-122.4346216
25756000,"['20TH ST', 'CASTRO ST']",37.75768654,-122.4346976
25757000,"['CLIPPER ST', 'DIAMOND ST']",37.74876204,-122.4360672
25758000,"['DIAMOND ST', '25TH ST']",37.74956203,-122.4361377
25759000,"['JERSEY ST', 'DIAMOND ST']",37.75036056,-122.4362224
25760000,"['DIAMOND ST', '24TH ST']",37.75115322,-122.4362987
25761000,"['DIAMOND ST', 'ELIZABETH ST']",37.75196034,-122.4363769
25762000,"['23RD ST', 'DIAMOND ST']",37.75275957,-122.4364543
25763000,"['DOUGLASS ST', '25TH ST']",37.74943009,-122.43832
25764000,"['DOUGLASS ST', 'JERSEY ST']",37.75022636,-122.4383968
25765000,"['24TH ST', 'DOUGLASS ST']",37.75102372,-122.4384738
25766000,"['22ND ST', 'EUREKA ST']",37.75429555,-122.4376485
25767000,"['23RD ST', 'EUREKA ST']",37.752697,-122.4374936
25768000,"['ELIZABETH ST', 'DOUGLASS ST']",37.75182821,-122.438551
25769000,"['DOUGLASS ST', '23RD ST']",37.75262871,-122.4386278
25770000,"['DIAMOND ST', 'ALVARADO ST']",37.75353959,-122.4365265
25771000,"['22ND ST', 'DIAMOND ST']",37.7543587,-122.4365998
25772000,"['21ST ST', 'COLLINGWOOD ST']",37.75608124,-122.4356179
25773000,"['22ND ST', 'COLLINGWOOD ST']",37.75438866,-122.4359161
25774000,"['DIAMOND ST', '21ST ST']",37.7559658,-122.4367436
25775000,"['20TH ST', 'COLLINGWOOD ST']",37.7576231,-122.435808
25776000,"['EUREKA ST', '21ST ST']",37.75554069,-122.4377692
25777000,"['DOUGLASS ST', 'ALVARADO ST']",37.75343385,-122.4387039
25778000,"['DOUGLASS ST', '22ND ST']",37.75422857,-122.4387799
25779000,"['DIAMOND ST', '20TH ST']",37.75755674,-122.4368864
25780000,"['EUREKA ST', '21ST ST']",37.75589271,-122.4378034
25781000,"['20TH ST', 'EUREKA ST']",37.75749072,-122.4379591
25782000,"['SANCHEZ ST', 'LIBERTY ST']",37.75712501,-122.4306785
25783000,"['RAYBURN ST', 'LIBERTY ST']",37.75705435,-122.4318464
25784000,"['NOE ST', 'LIBERTY ST']",37.75702042,-122.4324073
25786000,"['CUMBERLAND ST', 'NOE ST']",37.75862238,-122.4325611
25787000,"['NOE ST', '19TH ST']",37.75942329,-122.4326378
25788000,"['HARTFORD ST', '19TH ST']",37.75935631,-122.4337445
25789000,"['20TH ST', 'HARTFORD ST']",37.75775352,-122.4335911
25790000,"['HANCOCK ST', 'NOE ST']",37.76022356,-122.4327158
25791000,"['18TH ST', 'NOE ST']",37.76102131,-122.4327935
25792000,"['18TH ST', 'HARTFORD ST']",37.76095474,-122.4339036
25793000,"['HARTFORD ST', '17TH ST']",37.76255082,-122.4340624
25794000,"['SANCHEZ ST', 'FORD ST']",37.76195441,-122.4306502
25795000,"['DORLAND ST', 'SANCHEZ ST']",37.76208088,-122.4306623
25796000,"['SANCHEZ ST', '17TH ST']",37.76275267,-122.4307267
25797000,"['SANCHEZ ST', '16TH ST']",37.76437351,-122.4308822
25798000,"['PROSPER ST', 'JOSE SARRIA CT', '16TH ST']",37.76432401,-122.4317003
25799000,"['17TH ST', 'PROSPER ST']",37.76270317,-122.4315448
25800000,"['16TH ST', 'POND ST', 'JOSE SARRIA CT']",37.76428896,-122.4322795
25801000,"['17TH ST', 'POND ST']",37.76266813,-122.4321241
25802000,"['FORD ST', 'NOE ST']",37.76182052,-122.4328714
25803000,"['NOE ST', '17TH ST']",37.7626182,-122.4329491
25804000,"['16TH ST', 'NOE ST', 'MARKET ST']",37.76419571,-122.4330745
25806000,"['MARKET ST', 'SANCHEZ ST']",37.76586799,-122.4310255
25807000,"['16TH ST', 'CASTRO ST']",37.76410227,-122.4353173
25809000,"['NOE ST', 'BEAVER ST']",37.76506065,-122.4331786
25810000,"['15TH ST', 'NOE ST']",37.76586163,-122.4332555
25811000,"['19TH ST', 'CASTRO ST']",37.75928917,-122.4348537
25812000,"['COLLINGWOOD ST', '19TH ST']",37.75922266,-122.4359567
25813000,"['CASTRO ST', '18TH ST']",37.76088893,-122.4350007
25814000,"['MARKET ST', '17TH ST', 'CASTRO ST']",37.76267071,-122.435188
25815000,"['COLLINGWOOD ST', '18TH ST']",37.76082399,-122.4361141
25816000,"['19TH ST', 'DIAMOND ST']",37.75915742,-122.4370385
25817000,"['EUREKA ST', '19TH ST']",37.75909266,-122.4381124
25818000,"['DIAMOND ST', '18TH ST']",37.76075811,-122.4371906
25819000,"['EUREKA ST', '18TH ST']",37.76069232,-122.4382654
25820000,"['MARKET ST', 'COLLINGWOOD ST']",37.76213763,-122.4362418
25821000,['17TH ST'],37.76240859,-122.4364375
25822000,"['STATES ST', 'CASTRO ST']",37.76346284,-122.4352587
25823000,"['CASTRO ST', 'BEAVER ST']",37.76492646,-122.4353957
25824000,"['CASTRO ST', '15TH ST']",37.76572747,-122.435472
25825000,"['FLINT ST', '16TH ST']",37.76398268,-122.4365349
25826000,"['BEAVER ST', '15TH ST']",37.76585987,-122.4370666
25827000,"['MARKET ST', 'DIAMOND ST']",37.76189547,-122.4372987
25828000,"['DIAMOND ST', '17TH ST']",37.76235475,-122.4373424
25829000,"['MARKET ST', 'DOUGLASS ST']",37.76142457,-122.4394139
25830000,"['EUREKA ST', 'MARKET ST']",37.7617038,-122.4383621
25831000,"['17TH ST', 'EUREKA ST']",37.76229073,-122.4384183
25834000,"['15TH ST', 'ALBION ST']",37.76646479,-122.4232815
25835000,"['14TH ST', 'GUERRERO ST']",37.76800643,-122.4244117
25837000,"['14TH ST', 'RAMONA AVE']",37.76794971,-122.4253535
25838000,"['15TH ST', 'RAMONA AVE']",37.76634883,-122.4252001
25839000,"['ALERT ALY', 'DOLORES ST']",37.76577361,-122.4264907
25840000,"['15TH ST', 'DOLORES ST']",37.76626792,-122.4265385
25841000,"['HIDALGO TER', 'DOLORES ST']",37.76706973,-122.4266159
25843000,"['GUERRERO ST', 'BROSNAN ST']",37.76862931,-122.4244242
25844000,"['CLINTON PARK', 'GUERRERO ST']",37.76914818,-122.424475
25845000,"['14TH ST', 'ROSEMONT PL']",37.76793871,-122.4255361
25847000,"['ELGIN PARK', 'DUBOCE AVE']",37.76982083,-122.423146
25848000,"['MCCOPPIN ST', 'ELGIN PARK']",37.77147797,-122.4233349
25849000,"['PEARL ST', 'DUBOCE AVE']",37.76978029,-122.4238215
25850000,"['PINK ALY', 'PEARL ST']",37.7706612,-122.4239057
25853000,"['VALENCIA ST', 'MCCOPPIN ST']",37.7715951,-122.4225263
25857000,"['OCTAVIA ST', 'HAIGHT ST']",37.77295739,-122.4237584
25858000,"['WALLER ST', 'OCTAVIA ST']",37.77199848,-122.4237263
25860000,"['GUERRERO ST', 'DUBOCE AVE']",37.7697347,-122.4245811
25863000,"['HERMANN ST', 'LAGUNA ST']",37.77086855,-122.4251355
25864000,"['HERMANN ST', 'BUCHANAN ST']",37.77066018,-122.4267808
25865000,"['DOLORES ST', 'MARKET ST']",37.76904239,-122.4268583
25867000,"['HAIGHT ST', 'LAGUNA ST']",37.77273431,-122.4255121
25868000,"['LAGUNA ST', 'WALLER ST']",37.77179535,-122.4253225
25869000,"['HAIGHT ST', 'BUCHANAN ST']",37.77252492,-122.4271584
25870000,"['ROSE ST', 'LAGUNA ST']",37.77320039,-122.4256062
25871000,"['DOLORES ST', '14TH ST']",37.76786902,-122.4266932
25873000,"['15TH ST', 'LANDERS ST']",37.76619422,-122.4277573
25874000,"['LANDERS ST', '14TH ST']",37.76779269,-122.427865
25875000,"['DOLORES ST', 'CLINTON PARK']",37.76898207,-122.4267132
25876000,"['RESERVOIR ST', 'CHURCH ST']",37.7686746,-122.4290538
25877000,"['MARKET ST', 'RESERVOIR ST']",37.7687705,-122.4274621
25878000,"['14TH ST', 'MARKET ST']",37.76773489,-122.4286572
25880000,"['15TH ST', 'MARKET ST']",37.76601373,-122.4308244
25881000,"['CHURCH ST', 'MARKET ST']",37.76750446,-122.4289486
25882000,"['14TH ST', 'CHURCH ST']",37.76772917,-122.4289688
25883000,"['14TH ST', 'BELCHER ST', 'BOYNTON CT']",37.76766212,-122.4300815
25884000,"['DUBOCE AVE', 'CHURCH ST']",37.76945613,-122.429128
25886000,"['GERMANIA ST', 'WEBSTER ST']",37.77091785,-122.4285202
